name,wins,losses,draws,total_fights,win_rate,height_cm,reach_in_cm,ape_index,stance,sig_striking_accuracy,takedown_accuracy
Sangwook Kim,13,4,0,17.0,0.7647058823529411,182.88,180.34,0.9861111111111112,Orthodox,55.0,22.0
Steve Erceg,13,4,0,17.0,0.7647058823529411,172.72,172.72,1.0,Orthodox,45.0,27.0
Kaik Brito,16,5,0,21.0,0.7619047619047619,180.34,182.88,1.0140845070422535,Orthodox,38.0,0.0
Joanna Jedrzejczyk,16,5,0,21.0,0.7619047619047619,167.64,165.1,0.9848484848484849,Orthodox,48.0,62.0
Albert Duraev,16,5,0,21.0,0.7619047619047619,180.34,190.5,1.056338028169014,Orthodox,40.0,29.0
SuYoung You,16,3,0,21.0,0.7619047619047619,167.64,165.1,0.9848484848484849,Orthodox,46.0,47.0
Edmen Shahbazyan,16,5,0,21.0,0.7619047619047619,187.96,190.5,1.0135135135135134,Orthodox,48.0,37.0
Joe Duffy,16,5,0,21.0,0.7619047619047619,177.8,185.42000000000002,1.042857142857143,Orthodox,34.0,66.0
Pedro Falcao,16,5,0,21.0,0.7619047619047619,167.64,167.64000000000001,1.0000000000000002,Orthodox,48.0,25.0
Brad Katona,16,5,0,21.0,0.7619047619047619,167.64,162.56,0.9696969696969698,Orthodox,52.0,34.0
Terry Etim,16,5,0,21.0,0.7619047619047619,185.42,185.42000000000002,1.0000000000000002,Orthodox,35.0,30.0
Mackenzie Dern,16,5,0,21.0,0.7619047619047619,162.56,160.02,0.984375,Orthodox,41.0,18.0
Dooho Choi,16,4,1,21.0,0.7619047619047619,177.8,177.8,1.0,Orthodox,56.0,53.0
Casey Kenney,16,4,1,21.0,0.7619047619047619,170.18,172.72,1.0149253731343284,Southpaw,42.0,35.0
Jose Aldo,32,10,0,42.0,0.7619047619047619,170.18,177.8,1.0447761194029852,Orthodox,46.0,51.0
Javier Vazquez,16,5,0,21.0,0.7619047619047619,170.18,175.26,1.0298507462686566,Southpaw,36.0,52.0
Chase Hooper,16,4,1,21.0,0.7619047619047619,185.42,187.96,1.0136986301369864,Southpaw,49.0,33.0
Joe Doerksen,51,16,0,67.0,0.7611940298507462,182.88,190.5,1.0416666666666667,Orthodox,42.0,33.0
Urijah Faber,35,11,0,46.0,0.7608695652173914,167.64,170.18,1.0151515151515154,Orthodox,40.0,30.0
Iuri Alcantara,35,10,0,46.0,0.7608695652173914,175.26,180.34,1.028985507246377,Southpaw,45.0,62.0
Yan Xiaonan,19,5,0,25.0,0.76,165.1,160.02,0.9692307692307693,Orthodox,45.0,73.0
Josh Emmett,19,6,0,25.0,0.76,167.64,177.8,1.0606060606060608,Orthodox,35.0,37.0
Karine Silva,19,6,0,25.0,0.76,165.1,170.18,1.0307692307692309,Orthodox,39.0,50.0
Julio Arce,19,6,0,25.0,0.76,170.18,177.8,1.0447761194029852,Southpaw,36.0,28.0
Curtis Blaydes,19,5,0,25.0,0.76,193.04,203.2,1.0526315789473684,Orthodox,50.0,48.0
Viscardi Andrade,19,6,0,25.0,0.76,180.34,190.5,1.056338028169014,Orthodox,42.0,50.0
Jonathan Martinez,19,6,0,25.0,0.76,172.72,177.8,1.0294117647058825,Southpaw,49.0,35.0
Marcus LeVesseur,22,7,0,29.0,0.7586206896551724,175.26,177.8,1.0144927536231885,Southpaw,64.0,36.0
Jason Brilz,22,6,1,29.0,0.7586206896551724,180.34,180.34,1.0,Orthodox,40.0,25.0
Manel Kape,22,7,0,29.0,0.7586206896551724,165.1,172.72,1.0461538461538462,Southpaw,56.0,30.0
David Mitchell,22,7,0,29.0,0.7586206896551724,182.88,190.5,1.0416666666666667,Orthodox,32.0,50.0
Leon Edwards,22,6,0,29.0,0.7586206896551724,187.96,187.96,1.0,Southpaw,54.0,37.0
Ricky Simon,22,7,0,29.0,0.7586206896551724,167.64,175.26,1.0454545454545454,Orthodox,43.0,41.0
Ismail Naurdiev,25,8,0,33.0,0.7575757575757576,177.8,187.96,1.0571428571428572,Orthodox,52.0,40.0
Victor Henry,25,7,0,33.0,0.7575757575757576,170.18,172.72,1.0149253731343284,Switch,53.0,42.0
James Krause,28,9,0,37.0,0.7567567567567568,187.96,185.42000000000002,0.9864864864864865,Orthodox,49.0,18.0
Thales Leites,28,9,0,37.0,0.7567567567567568,185.42,198.12,1.0684931506849316,Orthodox,40.0,27.0
Francisco Trinaldo,28,9,0,37.0,0.7567567567567568,175.26,177.8,1.0144927536231885,Southpaw,45.0,42.0
Adriano Martins,28,9,0,37.0,0.7567567567567568,177.8,182.88,1.0285714285714285,Southpaw,38.0,80.0
Quinton Jackson,37,12,0,49.0,0.7551020408163265,185.42,185.42000000000002,1.0000000000000002,Orthodox,54.0,56.0
Louis Jourdain,9,3,0,12.0,0.75,175.26,175.26,1.0,Orthodox,49.0,0.0
Justice Torres,12,4,0,16.0,0.75,170.18,167.64000000000001,0.9850746268656717,Southpaw,22.0,50.0
EoJin Park,9,2,1,12.0,0.75,182.88,180.34,0.9861111111111112,Orthodox,40.0,0.0
Marcel Fortuna,9,3,0,12.0,0.75,185.42,187.96,1.0136986301369864,Orthodox,46.0,8.0
Yousri Belgaroui,9,3,0,12.0,0.75,198.12,200.66,1.0128205128205128,Orthodox,66.0,100.0
Heraldo Souza,9,2,1,12.0,0.75,180.34,185.42000000000002,1.028169014084507,Orthodox,33.0,0.0
Lucas Almeida,15,5,0,20.0,0.75,180.34,180.34,1.0,Orthodox,39.0,0.0
Robert Whittaker,27,9,0,36.0,0.75,182.88,185.42000000000002,1.013888888888889,Orthodox,43.0,38.0
Dominick Reyes,15,5,0,20.0,0.75,193.04,195.58,1.0131578947368423,Southpaw,54.0,28.0
Kaleio Romero,6,2,0,8.0,0.75,177.8,175.26,0.9857142857142857,Switch,48.0,8.0
John Franchi,6,2,0,8.0,0.75,167.64,170.18,1.0151515151515154,Orthodox,48.0,80.0
Michael Kuiper,15,5,0,20.0,0.75,182.88,185.42000000000002,1.013888888888889,Orthodox,54.0,55.0
Daichi Abe,6,2,0,8.0,0.75,180.34,180.34,1.0,Orthodox,33.0,50.0
Patricia Alujas,9,3,0,12.0,0.75,162.56,162.56,1.0,Orthodox,31.0,0.0
Oban Elliott,12,4,0,16.0,0.75,182.88,182.88,1.0,Orthodox,48.0,40.0
Robert Bryczek,18,6,0,24.0,0.75,182.88,190.5,1.0416666666666667,Orthodox,36.0,100.0
Lyoto Machida,24,8,0,32.0,0.75,185.42,187.96,1.0136986301369864,Southpaw,53.0,65.0
Joaquin Buckley,21,7,0,28.0,0.75,177.8,193.04,1.0857142857142856,Southpaw,36.0,45.0
Chris Kelades,9,3,0,12.0,0.75,170.18,172.72,1.0149253731343284,Orthodox,43.0,18.0
Greg Rebello,24,8,0,32.0,0.75,182.88,185.42000000000002,1.013888888888889,Southpaw,39.0,0.0
Brianna Fortino,9,3,0,12.0,0.75,152.4,157.48,1.0333333333333332,Southpaw,41.0,45.0
Cung Le,9,3,0,12.0,0.75,175.26,177.8,1.0144927536231885,Southpaw,48.0,71.0
Tokitaka Nakanishi,12,4,0,16.0,0.75,167.64,167.64000000000001,1.0000000000000002,Orthodox,44.0,37.0
Ketlen Vieira,15,5,0,20.0,0.75,172.72,172.72,1.0,Orthodox,40.0,44.0
YoungJae Song,6,1,1,8.0,0.75,170.18,177.8,1.0447761194029852,Orthodox,58.0,0.0
Geane Herrera,9,3,0,12.0,0.75,165.1,167.64000000000001,1.0153846153846156,Orthodox,31.0,37.0
Quang Le,9,3,0,12.0,0.75,170.18,177.8,1.0447761194029852,Orthodox,38.0,33.0
Tony Sims,12,4,0,16.0,0.75,180.34,177.8,0.9859154929577465,Southpaw,63.0,50.0
Guilherme Uriel,6,2,0,8.0,0.75,185.42,187.96,1.0136986301369864,Orthodox,43.0,0.0
Elias Garcia,6,2,0,8.0,0.75,165.1,170.18,1.0307692307692309,Southpaw,27.0,14.0
Malik Lewis,6,2,0,8.0,0.75,182.88,190.5,1.0416666666666667,Orthodox,45.0,40.0
Austin Springer,12,4,0,16.0,0.75,172.72,180.34,1.0441176470588236,Orthodox,57.0,40.0
Richard Jacobi,6,1,1,8.0,0.75,193.04,190.5,0.986842105263158,Orthodox,44.0,100.0
Kenny Robertson,15,5,0,20.0,0.75,177.8,187.96,1.0571428571428572,Orthodox,47.0,26.0
Dylan Lockard,6,2,0,8.0,0.75,175.26,182.88,1.0434782608695652,Orthodox,53.0,40.0
Matt Grice,15,5,0,20.0,0.75,172.72,177.8,1.0294117647058825,Orthodox,53.0,37.0
Joanderson Brito,18,5,1,24.0,0.75,172.72,182.88,1.0588235294117647,Orthodox,51.0,67.0
Muhammed Lawal,21,6,0,28.0,0.75,182.88,198.12,1.0833333333333335,Southpaw,52.0,75.0
Dmitrii Smoliakov,9,3,0,12.0,0.75,187.96,187.96,1.0,Switch,42.0,0.0
Ananias Mulumba,9,3,0,12.0,0.75,165.1,177.8,1.076923076923077,Switch,44.0,0.0
Nathan Fletcher,9,3,0,12.0,0.75,170.18,177.8,1.0447761194029852,Orthodox,59.0,38.0
Tucker Lutz,12,4,0,16.0,0.75,172.72,182.88,1.0588235294117647,Orthodox,46.0,44.0
Elias Urbina,3,1,0,4.0,0.75,190.5,195.58,1.0266666666666668,Southpaw,37.0,0.0
Joey Gomez,6,2,0,8.0,0.75,177.8,185.42000000000002,1.042857142857143,Orthodox,28.0,100.0
Alan Patrick,15,4,0,20.0,0.75,180.34,187.96,1.0422535211267605,Southpaw,40.0,33.0
Austin Lingo,9,3,0,12.0,0.75,177.8,177.8,1.0,Orthodox,37.0,66.0
Piotr Hallmann,18,6,0,24.0,0.75,175.26,180.34,1.028985507246377,Orthodox,45.0,44.0
Tommy Speer,21,7,0,28.0,0.75,177.8,180.34,1.0142857142857142,Orthodox,51.0,33.0
Augusto Mendes,6,2,0,8.0,0.75,167.64,165.1,0.9848484848484849,Orthodox,34.0,33.0
Aspen Ladd,9,3,0,12.0,0.75,167.64,167.64000000000001,1.0000000000000002,Orthodox,47.0,47.0
Victor Valenzuela,12,4,0,16.0,0.75,175.26,180.34,1.028985507246377,Orthodox,33.0,0.0
Santo Curatolo,6,2,0,8.0,0.75,160.02,157.48,0.984126984126984,Southpaw,39.0,33.0
Duda Santana,3,1,0,4.0,0.75,170.18,185.42000000000002,1.0895522388059702,Orthodox,39.0,60.0
Bartosz Fabinski,15,5,0,20.0,0.75,182.88,190.5,1.0416666666666667,Orthodox,68.0,70.0
Jesse Forbes,15,5,0,20.0,0.75,187.96,190.5,1.0135135135135134,Southpaw,24.0,75.0
Glaico Franca Moreira,15,5,0,20.0,0.75,182.88,195.58,1.0694444444444446,Orthodox,42.0,42.0
Carlos Vera,12,4,0,16.0,0.75,167.64,175.26,1.0454545454545454,Orthodox,57.0,0.0
Jacobi Jones,6,2,0,8.0,0.75,175.26,182.88,1.0434782608695652,Orthodox,46.0,0.0
Carli Judice,6,2,0,8.0,0.75,170.18,172.72,1.0149253731343284,Southpaw,50.0,25.0
Chad Johnson,6,2,0,8.0,0.75,187.96,203.2,1.081081081081081,Orthodox,68.0,0.0
Phillip Latu,6,2,0,8.0,0.75,190.5,193.04,1.0133333333333332,Orthodox,51.0,0.0
Johnny Munoz,12,4,0,16.0,0.75,175.26,180.34,1.028985507246377,Orthodox,36.0,25.0
Daichi Kamiya,6,1,0,8.0,0.75,172.72,172.72,1.0,Southpaw,53.0,27.0
Iasmin Lucindo,18,6,0,24.0,0.75,160.02,167.64000000000001,1.0476190476190477,Orthodox,45.0,55.0
Timothy Johnson,12,4,0,16.0,0.75,190.5,195.58,1.0266666666666668,Southpaw,45.0,24.0
Luis Pena,9,3,0,12.0,0.75,190.5,190.5,1.0,Southpaw,46.0,33.0
Victor Madrigal,15,5,0,20.0,0.75,170.18,180.34,1.0597014925373134,Orthodox,38.0,0.0
Danny Henry,12,4,0,16.0,0.75,182.88,185.42000000000002,1.013888888888889,Orthodox,51.0,33.0
Francisco Prado,12,4,0,16.0,0.75,177.8,175.26,0.9857142857142857,Orthodox,43.0,19.0
Cameron Saaiman,9,3,0,12.0,0.75,172.72,170.18,0.9852941176470589,Southpaw,46.0,28.0
Yair Rodriguez,21,6,0,28.0,0.75,180.34,180.34,1.0,Orthodox,46.0,29.0
Charles Oliveira,36,11,0,48.0,0.75,177.8,187.96,1.0571428571428572,Orthodox,54.0,40.0
Chad Hanekom,9,3,0,12.0,0.75,193.04,187.96,0.9736842105263158,Orthodox,47.0,0.0
Chris Gruetzemacher,15,5,0,20.0,0.75,172.72,172.72,1.0,Orthodox,57.0,50.0
Damon Wilson,9,3,0,12.0,0.75,175.26,175.26,1.0,Switch,49.0,0.0
Nate Quarry,12,4,0,16.0,0.75,182.88,182.88,1.0,Open Stance,44.0,33.0
Will Currie,12,4,0,16.0,0.75,190.5,193.04,1.0133333333333332,Switch,47.0,13.0
Kevin Christian,9,3,0,12.0,0.75,200.66,203.2,1.0126582278481013,Orthodox,56.0,0.0
Jacob Malkoun,9,3,0,12.0,0.75,175.26,185.42000000000002,1.0579710144927537,Orthodox,58.0,40.0
Yin Shuai,18,6,0,24.0,0.75,165.1,167.64000000000001,1.0153846153846156,Southpaw,43.0,41.0
Mike Grundy,12,4,0,16.0,0.75,170.18,182.88,1.0746268656716418,Orthodox,45.0,28.0
Francis Marshall,9,3,0,12.0,0.75,175.26,182.88,1.0434782608695652,Orthodox,33.0,45.0
Kai Yoshida,6,2,0,8.0,0.75,175.26,175.26,1.0,Southpaw,50.0,0.0
Khaos Williams,15,5,0,20.0,0.75,182.88,195.58,1.0694444444444446,Orthodox,39.0,0.0
Valmir Lazaro,15,5,0,20.0,0.75,182.88,185.42000000000002,1.013888888888889,Orthodox,37.0,40.0
Rostem Akman,6,2,0,8.0,0.75,177.8,182.88,1.0285714285714285,Switch,25.0,40.0
Luigi Vendramini,9,3,0,12.0,0.75,172.72,185.42000000000002,1.073529411764706,Orthodox,40.0,15.0
Tim Credeur,12,4,0,16.0,0.75,190.5,190.5,1.0,Orthodox,30.0,100.0
Edimilson Souza,15,5,0,20.0,0.75,182.88,187.96,1.027777777777778,Orthodox,44.0,0.0
Matt Hobar,9,3,0,12.0,0.75,177.8,177.8,1.0,Southpaw,42.0,44.0
Omari Akhmedov,21,6,1,28.0,0.75,182.88,185.42000000000002,1.013888888888889,Orthodox,34.0,45.0
Carls John De Tomas,6,2,0,8.0,0.75,165.1,180.34,1.0923076923076924,Southpaw,37.0,33.0
Stefan Sekulic,12,4,0,16.0,0.75,182.88,190.5,1.0416666666666667,Southpaw,50.0,33.0
Tim Kennedy,18,6,0,24.0,0.75,180.34,187.96,1.0422535211267605,Orthodox,47.0,35.0
An Tuan Ho,6,2,0,8.0,0.75,167.64,167.64000000000001,1.0000000000000002,Switch,35.0,25.0
Nasrat Haqparast,18,6,0,24.0,0.75,177.8,182.88,1.0285714285714285,Southpaw,45.0,20.0
Zachary Borrego,3,1,0,4.0,0.75,187.96,198.12,1.054054054054054,Switch,0.0,0.0
Mohammed Usman,12,4,0,16.0,0.75,187.96,200.66,1.0675675675675675,Orthodox,39.0,14.0
Klidson Abreu,15,4,0,20.0,0.75,182.88,187.96,1.027777777777778,Orthodox,40.0,20.0
Spike Carlyle,9,3,0,12.0,0.75,172.72,180.34,1.0441176470588236,Switch,54.0,36.0
Max Gimenis,6,2,0,8.0,0.75,187.96,190.5,1.0135135135135134,Orthodox,42.0,0.0
Christian Rodriguez,12,4,0,16.0,0.75,170.18,180.34,1.0597014925373134,Orthodox,50.0,40.0
Tim Williams,15,5,0,20.0,0.75,187.96,193.04,1.027027027027027,Orthodox,38.0,40.0
Alden Coria,12,3,0,16.0,0.75,172.72,170.18,0.9852941176470589,Orthodox,44.0,50.0
Nad Narimani,12,4,0,16.0,0.75,172.72,177.8,1.0294117647058825,Orthodox,42.0,41.0
Zygimantas Ramaska,9,3,0,12.0,0.75,180.34,180.34,1.0,Orthodox,60.0,0.0
Wagner Prado,12,3,0,16.0,0.75,182.88,187.96,1.027777777777778,Southpaw,40.0,0.0
Darren Till,18,5,1,24.0,0.75,182.88,187.96,1.027777777777778,Southpaw,46.0,46.0
Pablo Garza,12,4,0,16.0,0.75,185.42,185.42000000000002,1.0000000000000002,Orthodox,44.0,25.0
Ashiek Ajim,6,2,0,8.0,0.75,172.72,180.34,1.0441176470588236,Switch,40.0,0.0
Andre Muniz,24,8,0,32.0,0.75,185.42,198.12,1.0684931506849316,Southpaw,48.0,48.0
Lyman Good,21,6,0,28.0,0.75,182.88,187.96,1.027777777777778,Orthodox,48.0,100.0
Jason Saggo,12,4,0,16.0,0.75,180.34,180.34,1.0,Orthodox,39.0,40.0
Jonny Parsons,9,3,0,12.0,0.75,175.26,175.26,1.0,Orthodox,44.0,0.0
Kyler Phillips,12,4,0,16.0,0.75,172.72,182.88,1.0588235294117647,Orthodox,42.0,45.0
Gregory Rodrigues,18,6,0,24.0,0.75,190.5,190.5,1.0,Orthodox,51.0,34.0
Alik Lorenz,6,2,0,8.0,0.75,187.96,195.58,1.0405405405405406,Orthodox,33.0,0.0
Charlie Campbell,9,3,0,12.0,0.75,182.88,182.88,1.0,Orthodox,51.0,36.0
Yuneisy Duben,6,1,0,8.0,0.75,162.56,165.1,1.015625,Orthodox,48.0,0.0
Arthur Lopes,6,2,0,8.0,0.75,187.96,195.58,1.0405405405405406,Southpaw,41.0,0.0
Aziz Khaydarov,21,7,0,28.0,0.75,180.34,182.88,1.0140845070422535,Orthodox,61.0,0.0
Youssef Zalal,18,5,1,24.0,0.75,177.8,182.88,1.0285714285714285,Switch,50.0,31.0
John Adajar,6,2,0,8.0,0.75,175.26,190.5,1.0869565217391306,Orthodox,52.0,0.0
Katlyn Cerminara,18,6,0,24.0,0.75,175.26,172.72,0.9855072463768116,Orthodox,34.0,15.0
Serghei Spivac,18,6,0,24.0,0.75,190.5,198.12,1.04,Orthodox,47.0,59.0
Edson Gomez,6,2,0,8.0,0.75,172.72,175.26,1.0147058823529411,Switch,32.0,0.0
Lucas Caldas,6,2,0,8.0,0.75,172.72,177.8,1.0294117647058825,Orthodox,41.0,0.0
Marcelo Guimaraes,9,2,1,12.0,0.75,182.88,185.42000000000002,1.013888888888889,Orthodox,51.0,13.0
Joey Hart,6,2,0,8.0,0.75,190.5,200.66,1.0533333333333332,Orthodox,34.0,0.0
Islem Masraf,3,1,0,4.0,0.75,182.88,187.96,1.027777777777778,Southpaw,20.0,0.0
Will Kerr,9,3,0,12.0,0.75,177.8,175.26,0.9857142857142857,Orthodox,42.0,0.0
Artem Vakhitov,3,1,0,4.0,0.75,185.42,190.5,1.0273972602739727,Orthodox,85.0,0.0
Yohan Lainesse,9,3,0,12.0,0.75,185.42,193.04,1.0410958904109588,Orthodox,41.0,28.0
Jackson McVey,6,2,0,8.0,0.75,193.04,195.58,1.0131578947368423,Southpaw,68.0,0.0
Deni Daffa,6,2,0,8.0,0.75,182.88,187.96,1.027777777777778,Orthodox,38.0,0.0
Sofia Montenegro,6,2,0,8.0,0.75,167.64,170.18,1.0151515151515154,Orthodox,40.0,25.0
Saparbeg Safarov,9,3,0,12.0,0.75,185.42,198.12,1.0684931506849316,Orthodox,48.0,41.0
Nghiem Van Y,6,2,0,8.0,0.75,170.18,172.72,1.0149253731343284,Orthodox,54.0,0.0
Nick Fiore,6,2,0,8.0,0.75,177.8,182.88,1.0285714285714285,Orthodox,46.0,45.0
Felicia Spencer,9,3,0,12.0,0.75,167.64,172.72,1.0303030303030303,Orthodox,48.0,18.0
Cory Sandhagen,18,6,0,24.0,0.75,180.34,177.8,0.9859154929577465,Switch,45.0,34.0
Brandon Lewis,6,2,0,8.0,0.75,162.56,177.8,1.09375,Orthodox,29.0,15.0
William Macario,9,3,0,12.0,0.75,180.34,190.5,1.056338028169014,Orthodox,54.0,45.0
Mads Burnell,9,3,0,12.0,0.75,172.72,175.26,1.0147058823529411,Orthodox,41.0,47.0
Aaron Rosa,18,6,0,24.0,0.75,193.04,195.58,1.0131578947368423,Orthodox,47.0,33.0
Mike Brown,26,9,0,35.0,0.7428571428571429,167.64,177.8,1.0606060606060608,Orthodox,44.0,40.0
Makhmud Muradov,26,8,0,35.0,0.7428571428571429,187.96,190.5,1.0135135135135134,Orthodox,43.0,66.0
Jameel Massouh,26,9,0,35.0,0.7428571428571429,177.8,182.88,1.0285714285714285,Orthodox,54.0,15.0
Beneil Dariush,23,7,1,31.0,0.7419354838709677,177.8,182.88,1.0285714285714285,Southpaw,49.0,38.0
Jussier Formiga,23,8,0,31.0,0.7419354838709677,165.1,170.18,1.0307692307692309,Orthodox,39.0,35.0
Desmond Green,23,8,0,31.0,0.7419354838709677,177.8,185.42000000000002,1.042857142857143,Southpaw,46.0,50.0
LC Davis,23,8,0,31.0,0.7419354838709677,172.72,175.26,1.0147058823529411,Southpaw,30.0,46.0
Zubaira Tukhugov,20,6,1,27.0,0.7407407407407407,172.72,172.72,1.0,Orthodox,39.0,39.0
Randy Brown,20,7,0,27.0,0.7407407407407407,190.5,198.12,1.04,Orthodox,47.0,39.0
Muin Gafurov,20,7,0,27.0,0.7407407407407407,170.18,172.72,1.0149253731343284,Orthodox,47.0,28.0
Martin Kampmann,20,7,0,27.0,0.7407407407407407,182.88,182.88,1.0,Orthodox,42.0,41.0
Antonio Rodrigo Nogueira,34,10,1,46.0,0.7391304347826086,190.5,195.58,1.0266666666666668,Orthodox,42.0,29.0
Jimi Manuwa,17,6,0,23.0,0.7391304347826086,185.42,200.66,1.082191780821918,Orthodox,54.0,18.0
Chris Padilla,17,6,0,23.0,0.7391304347826086,175.26,187.96,1.0724637681159421,Orthodox,54.0,30.0
Anderson Silva,34,11,0,46.0,0.7391304347826086,187.96,195.58,1.0405405405405406,Southpaw,61.0,77.0
Erik Perez,17,6,0,23.0,0.7391304347826086,172.72,172.72,1.0,Orthodox,40.0,55.0
Ignacio Bahamondes,17,6,0,23.0,0.7391304347826086,190.5,190.5,1.0,Orthodox,45.0,0.0
Miranda Maverick,17,6,0,23.0,0.7391304347826086,160.02,165.1,1.0317460317460316,Southpaw,44.0,40.0
Joselyne Edwards,17,6,0,23.0,0.7391304347826086,172.72,177.8,1.0294117647058825,Orthodox,53.0,40.0
Adrian Yanez,17,6,0,23.0,0.7391304347826086,170.18,177.8,1.0447761194029852,Orthodox,41.0,0.0
Shi Ming,17,6,0,23.0,0.7391304347826086,157.48,152.4,0.9677419354838711,Orthodox,36.0,30.0
Paul Felder,17,6,0,23.0,0.7391304347826086,180.34,177.8,0.9859154929577465,Orthodox,44.0,28.0
Rory Markham,17,6,0,23.0,0.7391304347826086,182.88,180.34,0.9861111111111112,Orthodox,21.0,0.0
Anthony Rocco Martin,17,6,0,23.0,0.7391304347826086,182.88,185.42000000000002,1.013888888888889,Orthodox,37.0,27.0
Joao Elias,17,4,1,23.0,0.7391304347826086,160.02,162.56,1.0158730158730158,Southpaw,50.0,0.0
Yushin Okami,34,12,0,46.0,0.7391304347826086,187.96,190.5,1.0135135135135134,Southpaw,38.0,39.0
Gasan Umalatov,17,4,2,23.0,0.7391304347826086,180.34,180.34,1.0,Orthodox,39.0,17.0
Nikita Krylov,31,11,0,42.0,0.7380952380952381,190.5,195.58,1.0266666666666668,Orthodox,54.0,37.0
Tim Sylvia,31,10,0,42.0,0.7380952380952381,203.2,203.2,1.0,Orthodox,41.0,100.0
Jake Shields,31,9,1,42.0,0.7380952380952381,182.88,182.88,1.0,Orthodox,36.0,29.0
Magnus Cedenblad,14,5,0,19.0,0.7368421052631579,195.58,200.66,1.025974025974026,Orthodox,51.0,64.0
Robert McDaniel,28,10,0,38.0,0.7368421052631579,190.5,190.5,1.0,Southpaw,44.0,50.0
Emrah Sonmez,14,5,0,19.0,0.7368421052631579,177.8,180.34,1.0142857142857142,Orthodox,46.0,21.0
Julia Polastri,14,5,0,19.0,0.7368421052631579,157.48,162.56,1.032258064516129,Orthodox,54.0,80.0
Paul Kelly,14,5,0,19.0,0.7368421052631579,175.26,177.8,1.0144927536231885,Orthodox,37.0,60.0
Abu Azaitar,14,4,1,19.0,0.7368421052631579,175.26,193.04,1.1014492753623188,Orthodox,43.0,37.0
James Barnes,14,5,0,19.0,0.7368421052631579,172.72,180.34,1.0441176470588236,Orthodox,34.0,16.0
Acacio Dos Santos,14,5,0,19.0,0.7368421052631579,193.04,200.66,1.0394736842105263,Orthodox,41.0,0.0
Raphael Assuncao,28,10,0,38.0,0.7368421052631579,165.1,167.64000000000001,1.0153846153846156,Orthodox,42.0,39.0
Kaan Ofli,14,4,1,19.0,0.7368421052631579,170.18,167.64000000000001,0.9850746268656717,Orthodox,45.0,7.0
Tatsuya Ando,14,4,1,19.0,0.7368421052631579,162.56,172.72,1.0625,Southpaw,19.0,0.0
Edgar Garcia,14,5,0,19.0,0.7368421052631579,177.8,180.34,1.0142857142857142,Orthodox,29.0,57.0
Ian Heinisch,14,5,0,19.0,0.7368421052631579,180.34,182.88,1.0140845070422535,Orthodox,50.0,17.0
Vinc Pichel,14,5,0,19.0,0.7368421052631579,177.8,182.88,1.0285714285714285,Orthodox,46.0,51.0
Jeka Saragih,14,5,0,19.0,0.7368421052631579,172.72,175.26,1.0147058823529411,Orthodox,50.0,80.0
Corey Anderson,14,5,0,19.0,0.7368421052631579,190.5,200.66,1.0533333333333332,Orthodox,46.0,50.0
Teddy Ash,14,5,0,19.0,0.7368421052631579,185.42,185.42000000000002,1.0000000000000002,Switch,61.0,0.0
Josh Grispi,14,5,0,19.0,0.7368421052631579,180.34,187.96,1.0422535211267605,Orthodox,41.0,36.0
Tamdan McCrory,14,5,0,19.0,0.7368421052631579,193.04,193.04,1.0,Switch,49.0,50.0
Henrique da Silva,14,5,0,19.0,0.7368421052631579,190.5,193.04,1.0133333333333332,Orthodox,60.0,14.0
Alessandro Costa,14,5,0,19.0,0.7368421052631579,162.56,170.18,1.046875,Orthodox,44.0,16.0
James Llontop,14,5,0,19.0,0.7368421052631579,182.88,185.42000000000002,1.013888888888889,Orthodox,41.0,0.0
Roman Kopylov,14,5,0,19.0,0.7368421052631579,182.88,190.5,1.0416666666666667,Southpaw,50.0,47.0
Loopy Godinez,14,5,0,19.0,0.7368421052631579,157.48,154.94,0.9838709677419355,Orthodox,49.0,41.0
Rolando Bedoya,14,5,0,19.0,0.7368421052631579,180.34,187.96,1.0422535211267605,Orthodox,47.0,0.0
Coty Wheeler,14,5,0,19.0,0.7368421052631579,167.64,170.18,1.0151515151515154,Orthodox,22.0,37.0
Denys Bondar,14,5,0,19.0,0.7368421052631579,167.64,175.26,1.0454545454545454,Orthodox,50.0,58.0
Ben Rothwell,39,14,0,53.0,0.7358490566037735,193.04,198.12,1.0263157894736843,Orthodox,42.0,34.0
Rob Kimmons,25,9,0,34.0,0.7352941176470589,177.8,185.42000000000002,1.042857142857143,Orthodox,48.0,46.0
Tatsuya Kawajiri,36,11,2,49.0,0.7346938775510204,170.18,175.26,1.0298507462686566,Orthodox,44.0,48.0
Nursulton Ruziboev,36,9,2,49.0,0.7346938775510204,195.58,193.04,0.9870129870129869,Orthodox,46.0,66.0
Jake Matthews,22,8,0,30.0,0.7333333333333333,180.34,185.42000000000002,1.028169014084507,Orthodox,43.0,41.0
Gilbert Melendez,22,8,0,30.0,0.7333333333333333,175.26,185.42000000000002,1.0579710144927537,Orthodox,33.0,41.0
KyeungPyo Kim,11,4,0,15.0,0.7333333333333333,175.26,180.34,1.028985507246377,Orthodox,46.0,40.0
Sheymon Moraes,11,4,0,15.0,0.7333333333333333,172.72,182.88,1.0588235294117647,Orthodox,42.0,0.0
Manolo Zecchini,11,4,0,15.0,0.7333333333333333,172.72,172.72,1.0,Orthodox,21.0,0.0
Jake Hecht,11,4,0,15.0,0.7333333333333333,182.88,185.42000000000002,1.013888888888889,Orthodox,47.0,37.0
